"Time","Amount"
133513,127.5
133513,165.55
133513,19.18
133514,103.7
133514,12.32
133514,31.83
133514,8.99
133514,356.96
133515,1.41
133515,14.99
133516,39.95
133516,1.98
133516,9
133518,32.9
133518,107.81
133520,1939.46
133520,10
133520,24.99
133521,15
133521,3.99
133521,20.9
133521,35.97
133522,1
133522,5
133523,260.15
133523,27.44
133524,42.8
133524,0.89
133524,25.6
133525,11.37
133526,0.89
133526,35.85
133527,9.98
133527,1
133527,1.29
133527,52.85
133528,200
133528,10
133528,10
133528,118.97
133529,233.1
133529,2
133530,10
133530,7.78
133530,4.57
133530,55.65
133531,9.99
133531,167.65
133531,57
133532,749.86
133533,1.99
133534,24.15
133534,3.99
133535,8.89
133535,7.99
133536,39.26
133536,0.12
133536,89.99
133537,32.85
133537,11.34
133538,10
133538,33.86
133539,60.35
133539,48.95
133539,31.5
133540,8.01
133540,198
133541,23
133541,73.6
133541,0.68
133541,12.31
133542,68
133543,2.39
133544,39.99
133545,1
133545,8
133546,6.7
133546,0.99
133546,10
133546,4.85
133547,12.49
133547,0.11
133548,9.98
133548,10.59
133548,550.83
133549,4.25
133550,1.98
133550,17.99
133551,534.48
133552,92
133552,14.63
133552,137.24
133553,1
133553,156
133553,1
133554,0.99
133555,243.08
133555,86.35
133557,2.69
133557,37.9
133557,0.76
133558,865.67
133558,0.89
133558,10.23
133558,24.99
133558,37.07
133558,16.9
133559,8
133560,552
133560,11.5
133561,19.9
133561,120.44
133562,16.75
133563,41.72
133563,2.5
133563,20.6
133563,515.52
133564,1.98
133564,93.82
133564,278.08
133565,104.41
133565,115.2
133565,8.95
133565,388.37
133566,67
133566,273.88
133566,46.72
133567,10
133567,39.95
133567,17.15
133567,150
133568,2.69
133568,24.65
133568,69.99
133568,0.89
133569,6.95
133569,11.48
133569,11.99
133570,10
133570,35.75
133571,12.99
133574,319.85
133574,9.99
133574,15
133574,36.04
133575,29.95
133575,0.69
133575,262.08
133575,48.73
133575,1.98
133577,300.78
133578,10
133578,104
133578,155.16
133579,391.92
133579,261
133579,1.99
133579,878.82
133580,19.99
133580,7.87
133580,29.99
133580,100
133580,18.8
133581,12.99
133581,7.7
133583,20.8
133583,17.97
133583,46
133583,201
133584,3.79
133584,0.68
133584,19.99
133587,110
133588,13.37
133589,59
133590,11.99
133591,4.99
133591,8.99
133591,8.99
133591,28.56
133593,651.29
133593,12
133594,12.31
133594,521.53
133595,45.55
133595,17.99
133596,38.4
133597,125.54
133597,1.49
133597,57
133597,142.23
133598,13.38
133598,30.23
133599,9.99
133599,0.89
133600,173.74
133601,24
133601,41.9
133601,86.98
133602,997.77
133602,3.59
133603,400
133603,1.69
133603,10
133603,19.98
133604,7.15
133605,89.44
133605,49.75
133605,8.99
133606,1.29
133606,269
133606,2363.1
133606,25.89
133606,53
133607,0.89
133607,50.94
133607,24
133608,10.59
133608,0.89
133608,15
133608,12
133609,15.72
133609,5.38
133610,212.2
133610,2
133610,525
133611,68.56
133612,117
133614,4.3
133614,33.95
133614,4.57
133614,9.99
133616,1.29
133616,529.49
133617,29.99
133618,0.89
133619,16
133619,10
133619,29.78
133620,99.43
133620,61.6
133620,1.29
133621,16.49
133622,9.1
133622,1
133622,79.98
133622,7.23
133623,1.29
133623,9.99
133623,9.99
133623,49.99
133623,5.02
133625,1.79
133625,1
133625,4.49
133626,0
133626,4.99
133629,90
133629,342.84
133629,18.99
133629,147.93
133629,84
133630,15
133631,329.79
133631,182.27
133633,26.55
133633,4.07
133634,140.5
133636,10
133636,30
133636,1
133638,509.94
133638,9.99
133638,11.5
133639,108
133639,50
133640,27
133640,153
133640,71.85
133640,36.29
133640,1.99
133640,22
133641,39.95
133642,40
133642,40
133642,51.1
133642,51.1
133642,60.95
133642,0.99
133642,252
133642,0.01
133643,389
133643,344
133644,10
133644,854.83
133645,12.32
133645,184.4
133646,146.7
133646,124.85
133647,14.14
133648,39.04
133648,221.51
133649,31.98
133650,36.29
133651,6.16
133654,535.64
133654,19.99
133656,7.99
133656,13.99
133658,416.48
133659,134.32
133659,30
133659,15.95
133661,97.3
133662,2.69
133663,0.9
133664,5.25
133665,168
133665,1.29
133665,30
133665,0.76
133666,0.99
133666,44.99
133666,161.12
133666,225.15
133667,55.5
133667,9.99
133667,30.35
133668,8.8
133668,1.79
133668,30.84
133670,14.2
133670,1.79
133671,280
133672,402.08
133672,53.78
133673,1.46
133674,1
133674,301
133675,229.54
133675,1.98
133675,114.46
133676,13
133676,139
133676,29
133677,200
133677,0.89
133678,533.05
133679,690.05
133679,10
133679,26.97
133679,24.2
133679,39.95
133680,112.36
133681,21.95
133682,83.5
133682,37.85
133682,36.55
133684,64.24
133684,1.79
133684,117
133684,5.5
133685,48.9
133685,832.29
133685,18
133685,10.1
133686,944.97
133686,10
133687,2.58
133688,62.2
133689,220.94
133689,38.88
133690,0.89
133691,44.22
133692,4.99
133692,32
133693,84.8
133693,299
133694,19.75
133694,121.8
133694,75.86
133695,10
133697,219
133698,9.95
133699,548
133699,52
133700,400
133700,110.05
133701,249.8
133701,5
133701,6.95
133702,16.01
133702,150
133702,29.99
133702,41.07
133703,75.19
133703,39.99
133703,13
133704,62.24
133704,10
133705,9.99
133705,118.78
133705,114
133706,114
133707,100.6
133708,9.99
133709,15.9
133709,9.95
133710,14.99
133710,143.58
133710,69.99
133711,24.94
133711,20
133711,211.5
133711,0.89
133712,11.9
133712,12
133713,11.98
133714,178
133714,4.95
133715,3.64
133716,1
133716,5
133717,89.84
133717,0.92
133717,85.25
133717,150.47
133718,305.07
133718,29.26
133718,46.35
133719,0.99
133719,0.89
133719,18.78
133720,4.49
133720,42.9
133720,10
133720,96.71
133721,15.9
133721,265.45
133721,2.58
133722,99
133722,2.67
133723,1
133723,78
133723,72.75
133723,83.1
133724,4.99
133724,36.55
133725,22
133725,15.68
133726,5
133726,21.08
133727,1
133727,679.03
133727,577.22
133728,36.96
133728,1361.64
133728,19.95
133729,86.15
133729,92.42
133729,24.49
133731,0
133731,1505.13
133731,1
133731,45
133731,0.89
133731,9.99
133732,1.18
133732,13
133732,12.99
133732,31.04
133733,1.5
133733,1.46
133733,154.93
133733,1
133734,3.95
133734,10.74
133734,50
133735,0.89
133736,75
133736,35.13
133736,10
133737,27.81
133738,891.45
133738,2.28
133738,0.89
133739,53.58
133739,30.95
133739,10
133739,98
133739,128.14
133739,1
133740,76.23
133740,9
133740,300
133741,20
133741,10.57
133741,3.99
133741,18.32
133741,2.1
133742,1.98
133742,69.32
133742,32
133743,8.92
133744,370
133744,405.02
133744,3.93
133746,33.4
133746,0.77
133746,8.95
133746,79
133747,673.61
133748,5.29
133749,36.7
133749,89.94
133749,1
133749,0.75
133749,28.34
133750,144
133750,92.53
133750,9.98
133750,1.88
133751,0.77
133752,105.9
133752,7.07
133752,62.98
133752,1.98
133752,0
133752,25.62
133752,398
133753,10.99
133754,0.99
133754,218.24
133754,11.2
133754,39.95
133755,39.99
133755,2.69
133756,20
133757,201.05
133758,59.93
133760,1.98
133761,17.99
133761,10
133761,4.49
133762,12.82
133763,30.95
133765,124
133765,7.49
133766,9.99
133767,13
133768,16
133768,270
133769,1764.12
133769,2.34
133770,3.99
133770,12.99
133770,387.8
133770,0.89
133770,36
133770,97
133771,135.69
133771,5.38
133771,1.29
133771,6.31
133772,3
133773,92.48
133773,16.02
133774,8.99
133774,17.25
133774,29.61
133774,45
133775,7.32
133775,2.5
133775,31.99
133776,1
133777,1
133777,64.95
133778,10
133778,281.97
133778,302.67
133779,10.73
133780,22.41
133781,181.14
133781,13.99
133783,134.4
133783,7.5
133783,1385
133783,43.4
133784,145.9
133785,11.99
133785,10
133786,264.15
133787,1
133788,21
133788,69
133788,1
133789,57.5
133789,8.99
133789,0.77
133789,219
133789,9.99
133790,468.07
133791,21.75
133791,483
133791,14.8
133792,16.4
133792,2.58
133792,5.74
133793,10
133794,18.88
133794,345.79
133795,4.49
133797,39
133798,139
133798,108
133798,53.64
133798,30
133798,1018.92
133798,19.9
133799,325.52
133800,29.95
133800,8.5
133801,0.99
133802,200
133803,10
133803,139.72
133804,31.02
133806,136.35
133806,13.84
133807,20.3
133810,0
133810,44.72
133810,7.69
133810,12.99
133811,5
133811,133.53
133812,2.95
133812,94.48
133812,379.78
133812,36.55
133812,236
133813,132
133815,2.5
133815,7.94
133818,6.21
133819,59.95
133819,10
133819,19.95
133820,117.65
133820,255
133820,24.99
133820,164.72
133821,12.99
133822,296.01
133822,261.86
133822,10.59
133822,12.73
133823,8.97
133823,3.41
133823,11.5
133823,100.78
133823,230.58
133823,140
133823,77
133824,1.99
133824,9.99
133825,336
133826,99.9
133827,200
133827,39.9
133827,10
133828,12
133829,286.04
133829,1475.49
133830,0.99
133830,55.3
133831,29.99
133831,1
133831,43.21
133833,79.54
133833,39.9
133833,78.7
133834,25
133834,9.99
133835,10
133836,0.77
133836,10
133836,52.9
133836,1
133836,43.52
133836,15.92
133837,49.85
133838,34.46
133838,39.9
133838,1.46
133839,7.18
133839,22.99
133840,43.6
133840,1.98
133840,12.82
133842,6
133842,39.9
133843,19.78
133844,74.39
133844,13.86
133844,12.85
133846,88.24
133846,24.4
133846,39.9
133847,234
133847,46.91
133848,28.98
133848,24.95
133849,1
133849,32.08
133849,13.58
133849,145.02
133850,0.89
133850,119.56
133850,11.34
133850,8.99
133850,39.9
133851,6.78
133851,357.95
133851,29.99
133851,157.48
133852,40
133852,4.4
133852,88.5
133852,1.29
133852,31.96
133853,59.9
133853,22.7
133854,167.76
133854,11.69
133855,47.85
133855,10.82
133856,46.7
133857,15
133858,128.86
133858,250.86
133858,1
133858,17.42
133859,33.73
133860,3.94
133860,324.5
133860,155
133861,20
133861,28.5
133861,9.99
133862,149.95
133863,264.98
133863,100
133866,9.99
133866,13.58
133866,89.79
133867,7.18
133869,60
133869,1
133870,3.59
133870,11.5
133870,9.99
133871,61.87
133872,3.85
133872,20
133873,27.7
133873,9.19
133874,325.1
133874,121
133874,2.99
133875,4.58
133875,136.57
133875,800
133875,1.79
133875,4.96
133876,0.77
133876,10
133877,101.4
133878,1.98
133879,19.9
133879,9.99
133879,1.98
133879,11.5
133880,528.84
133880,3237.21
133881,35.39
133881,27.4
133882,299.9
133882,9.99
133882,1.79
133883,0.99
133883,37.01
133884,60.36
133884,680.46
133885,22.68
133885,19.48
133886,6
133886,39.8
133886,1.99
133887,240
133887,3.79
133887,8.9
133887,64.39
133887,63.82
133887,126
133888,2
133889,4.57
133889,324.88
133890,1
133890,89.98
133890,39.12
133890,6
133891,1288.68
133891,3.9
133891,82.25
133891,8.94
133891,11.25
133892,45.4
133892,327.39
133892,42.69
133893,108.5
133893,176.9
133894,68.7
133894,39.44
133894,4.95
133895,88
133895,8.9
133895,3.78
133895,589.41
133896,20.5
133896,121
133896,383.72
133896,80.95
133896,56.13
133897,146.86
133897,23.18
133897,1
133897,11.5
133897,12.99
133898,53.5
133898,52
133899,50
133899,65.79
133900,1.99
133900,37.05
133901,45.94
133901,67.4
133901,73
133901,0.89
133901,17
133902,39
133902,41.14
133902,687.31
133902,5.99
133903,1.29
133903,1.79
133904,67.92
133904,144
133904,74.95
133906,107
133906,29.99
133906,102.85
133906,192.1
133907,7.12
133907,28.75
133907,2.69
133908,800
133908,1
133908,1.39
133908,69.95
133910,221
133910,201
133910,567.47
133912,21.78
133913,44.47
133913,2
133914,12.31
133914,3.93
133915,448.21
133915,71.39
133915,148.65
133915,156
133915,138.7
133916,0.92
133916,1
133917,40
133918,49.99
133918,36.67
133918,64.99
133918,42
133920,11.94
133920,10
133920,36.29
133920,343.15
133921,9.9
133922,12.99
133923,47.14
133925,146.8
133925,0.89
133926,4.08
133926,4.9
133927,476
133927,12.31
133928,9.99
133929,23
133930,17.3
133930,19.63
133930,8.99
133931,1.79
133931,66
133931,24.95
133931,39.99
133932,1.79
133934,0.79
133934,50
133934,10.43
133936,10
133936,133.11
133937,1
133937,179.9
133937,368.15
133938,12.04
133938,25.39
133938,1
133939,13.49
133939,12.32
133939,62.72
133939,0.89
133940,99.1
133940,795.03
133941,37.7
133941,2.67
133942,85.33
133942,37.59
133943,47.58
133943,23.52
133943,1.29
133943,39.99
133944,10
133946,9.99
133946,500
133946,51.83
133947,56
133947,79
133948,6.03
133948,144.8
133948,0.89
133949,89.99
133949,1
133949,11.5
133949,1
133949,19.95
133952,10
133952,0.89
133952,7.87
133952,3039.46
133953,273.45
133955,10
133955,300
133956,23.6
133956,10.26
133956,8.9
133956,24.95
133956,0.89
133958,130.21
133958,28.42
133959,1
133960,10
133960,100
133961,10
133961,3.77
133962,387.8
133962,1.5
133962,1
133964,7.58
133964,9.99
133964,0.99
133965,0.77
133965,75.86
133965,1.46
133965,9.99
133966,523.1
133966,28.75
133967,7.87
133968,43
133968,13.57
133968,830.01
133968,10
133968,57.4
133968,1
133968,2.28
133969,11.5
133969,12.99
133970,79.45
133970,26.91
133970,26.91
133970,34.61
133970,34.61
133970,8
133971,34.61
133971,13.01
133971,7583.32
133971,72.38
133972,280.01
133972,9.95
133972,6.38
133972,283.65
133973,504
133973,54
133974,1.98
133974,8.8
133975,36.29
133975,2395.91
133975,33.71
133975,4.47
133975,11.69
133975,1.18
133975,1.79
133975,89.7
133976,0.89
133976,0
133976,9.99
133976,12.31
133976,0.68
133977,79
133977,7.5
133977,7.9
133977,34.9
133978,4.21
133978,11.5
133979,7.99
133980,17.72
133980,119.86
133981,328.34
133982,189
133983,561.91
133984,177.61
133984,129
133984,15
133984,51.44
133985,10
133985,0.77
133986,11.97
133986,261.52
133986,6.29
133987,19.1
133987,51.65
133987,25
133988,138.5
133990,1
133990,6.08
133990,216.24
133990,35.02
133991,0.99
133993,10
133993,266
133994,19.86
133994,69
133995,3.81
133995,0.31
133996,133.39
133996,0.89
133996,10.62
133997,7.92
133998,8.8
133998,29.95
133999,9.16
134001,94.98
134001,10
134003,90
134004,1.98
134004,50
134006,8.7
134007,1.85
134007,24
134007,48.95
134009,30.52
134009,4.62
134009,10
134009,0.89
134010,9.99
134010,0.01
134010,36
134011,3.99
134011,18.54
134011,209.07
134011,51.03
134011,0.89
134012,59
134012,9.99
134012,17.99
134013,4.49
134013,0.31
134013,71.3
134013,2.42
134014,546.17
134014,3.59
134014,19.02
134016,9.05
134016,24
134016,169.83
134017,10
134017,3.59
134017,37.68
134018,435
134018,66.56
134018,43.9
134018,1
134018,16
134019,331.26
134019,98
134019,36.71
134020,159
134021,34.99
134021,189
134021,1563.24
134022,75
134022,119.47
134024,1
134025,0
134025,10
134026,173.66
134028,282.36
134029,2
134029,0.89
134029,125
134029,6.27
134030,32
134030,200.62
134030,62.24
134031,1.98
134032,22.5
134032,490.81
134032,5.19
134032,5.19
134032,4.99
134032,4.99
134033,10
134033,1402.38
134033,8.47
134033,7.99
134034,0.99
134034,265
134034,1
134034,44.95
134035,57
134035,62.24
134036,46.6
134036,41.97
134037,100.94
134037,73
134039,0.77
134039,89.8
134039,9.83
134039,8.9
134040,68.15
134041,86.7
134041,294.83
134041,65
134042,38.49
134043,1
134044,380
134044,149.5
134046,11.73
134046,132.98
134046,0.76
134046,209.96
134047,64.15
134047,150.66
134047,415.96
134048,53.09
134048,168
134048,10
134048,3.82
134048,152.97
134048,134.5
134048,0
134049,10
134049,74.95
134049,116.65
134050,5
134050,316
134050,169.54
134050,84.91
134050,4.47
134050,207
134051,6.28
134051,10
134052,130.96
134052,2.99
134052,46.64
134052,105
134053,81.22
134053,1.98
134054,167.4
134056,24.73
134056,158
134056,9.2
134056,1.79
134056,2.67
134056,25.79
134057,46.9
134057,110.83
134057,10
134058,1580
134058,16.56
134059,6.78
134059,39.93
134060,1.79
134061,6.2
134061,34.99
134062,120.4
134062,209.03
134062,65.93
134063,22
134063,2.31
134063,12
134064,3.85
134064,9.99
134065,10
134065,36.24
134066,2.69
134066,8.99
134067,11.84
134067,47.21
134067,4.55
134067,15
134068,276.86
134068,19.18
134069,11.56
134069,1.6
134070,19.73
134070,660.38
134070,1
134070,27.9
134070,4.49
134071,1.29
134071,12
134071,1.29
134072,4.99
134072,58.1
134073,9.4
134073,1.18
134073,76.25
134073,10
134075,169.33
134077,75.6
134077,43.89
134078,51.35
134078,14.99
134078,4.49
134079,4.72
134079,9.7
134079,129
134079,99
134080,10
134080,15
134080,35
134081,10
134081,60.78
134082,5.49
134082,51.21
134082,17.5
134082,3.85
134083,35.95
134083,5
134084,30.27
134085,447
134085,29.95
134085,108.45
134085,35
134086,7.7
134087,1.81
134088,7.59
134088,265
134089,10
134090,250
134090,15
134090,2.69
134091,7.18
134091,634
134091,0.99
134091,222
134092,9.99
134092,55
134092,32.08
134092,1
134093,36
134093,24.94
134094,35.9
134094,12.49
134095,24.4
134097,10.99
134097,1
134098,23.04
134098,368.49
134099,53.1
134099,2.5
134099,89.51
134099,217
134100,1
134101,0.95
134102,60.42
134103,6.07
134104,13.09
134104,42
134104,0.99
134105,1.6
134105,10
134105,344.45
134105,94.3
134106,50
134107,199
134107,241.55
134107,42.5
134108,79
134109,7.58
134109,40.45
134110,17
134110,27.99
134111,77.91
134113,256
134113,193.02
134113,10
134113,40
134113,4
134115,1.88
134115,20.7
134115,1
134116,654.98
134116,17.18
134117,82
134117,12
134117,113.19
134117,526.99
134117,12.75
134117,14.23
134118,11
134119,14.99
134119,1.78
134119,27.74
134120,20.39
134121,1017
134121,1.99
134121,112.59
134122,8.95
134122,5.03
134122,29.9
134123,5
134124,6.99
134124,4.32
134124,143.49
134124,50
134124,6.84
134124,1
134125,54.05
134126,675.17
134126,50.98
134126,90.71
134127,0.99
134127,11.75
134128,204.98
134128,55
134128,12
134128,93
134130,375
134131,1
134131,178.81
134131,15
134131,6.99
134132,59.99
134133,36.78
134133,125.65
134133,185.2
134133,75
134134,1.47
134134,199
134135,7.94
134135,1
134135,196
134136,4
134137,1
134137,231.63
134137,10
134137,6.99
134138,0.01
134138,43
134138,10
134138,272.65
134138,5.85
134139,74.95
134140,2.99
134140,9
134140,16.62
134141,136.32
134141,33.89
134141,19.99
134142,139
134142,12
134144,7
134145,21.65
134146,143.81
134146,258.84
134146,1244.93
134147,24.87
134147,6.51
134147,35
134147,9.62
134148,23.99
134148,2.99
134148,1.78
134148,64.99
134150,28.54
134150,9.99
134150,6.99
134151,199.95
134151,76.97
134151,68.98
134153,12.42
134154,54.9
134154,19.99
134155,50
134155,80
134156,342
134156,160
134156,253
134156,1.46
134157,129
134158,1.99
134158,39
134158,244.76
134158,1.79
134158,0.76
134159,218.66
134160,6.99
134160,28.26
134161,2.42
134161,0.77
134161,1.79
134162,105
134163,23.99
134164,7.75
134164,19.99
134166,37.14
134166,0
134166,1231.76
134166,175.26
134166,23
134166,36.8
134167,1.29
134167,6.85
134167,64
134170,169.54
134170,148.95
134170,7.4
134170,254
134170,13
134171,14.99
134172,69
134173,7.87
134173,175.2
134173,15
134173,2.58
134174,8.04
134174,299.45
134175,18.43
134175,49.95
134175,9.07
134176,12.95
134176,1.98
134176,0.78
134177,38.52
134177,100
134178,1
134178,19.99
134178,31
134179,383.12
134179,0.76
134179,1.98
134179,89.95
134180,10
134180,15.73
134180,29.58
134181,17.99
134181,126.4
134181,15
134183,1000
134184,9.99
134184,0.89
134184,24.18
134185,1
134186,17.78
134186,143.49
134186,14.51
134186,20
134186,188
134187,64.95
134187,10
134187,11.5
134188,39.3
134189,1.98
134189,65
134189,45.74
134189,19.6
134191,25
134191,1.98
134192,7.59
134192,429.5
134192,347.66
134192,100
134192,0.92
134194,47
134195,835
134195,0.89
134195,6.17
134195,410.95
134196,10
134196,152.65
134196,114
134196,46.98
134197,14.27
134197,3.2
134198,47.92
134198,50
134198,59
134199,1.98
134199,29.95
134199,57
134199,150
134200,22
134200,26.46
134200,66.76
134200,125
134201,0.89
134201,17
134203,19.95
134203,150
134204,356.07
134204,9.99
134204,140.91
134205,17.99
134205,1.98
134205,24.95
134205,159.99
134205,108.26
134206,54.08
134206,29.56
134206,69
134207,9.99
134207,16.48
134208,85.65
134208,2.68
134209,1.98
134210,76.88
134210,19.99
134210,21.74
134212,0.75
134213,28.75
134213,10
134214,33.85
134215,24.29
134215,1.98
134216,18.88
134218,19.95
134218,127.79
134218,172
134219,24.02
134220,71.79
134220,1
134220,19.99
134220,1
134220,0.89
134221,10
134222,8.98
134222,48.75
134222,8.43
134223,120.35
134223,13.29
134224,66.89
134225,10
134225,15.72
134225,120.4
134226,39.5
134226,62.3
134226,1.98
134226,125
