ID,RCTRCK,RACE_DE,RACE_NO,PARTCPT_NO,RANK,RCHOSE_NM,HRSMN,RCORD,ARVL_DFFRNC,EACH_SCTN_PASAGE_RANK,A_WIN_SYTM_EXPECT_ALOT,WIN_STA_EXPECT_ALOT
18479,서울,2014-10-26,3,7,11,농본선택,안효리,0:01:20.5,1,5 -  -  - 8 - 8 - 9,10.4,1.9
18480,서울,2014-10-26,3,5,6,골드멜로디,송재철,0:01:18.9,½,10 -  -  - 9 - 9 - 7,45.2,5.9
18481,서울,2014-10-26,3,4,4,쾌풍,서승운,0:01:18.3,머리,2 -  -  - 3 - 5 - 5,1.5,1.1
18482,서울,2014-10-26,3,1,8,포에버리더,정평수,0:01:19.5,2½,6 -  -  - 6 - 7 - 8,123.1,10
18483,서울,2014-10-26,1,12,4,굿치얼스,신형철,0:01:25.2,4,11 -  -  - 10 - 9 - 5,6.2,1.7
18484,서울,2014-10-26,1,11,6,조계산,이쿠,0:01:26.5,5,9 -  -  - 9 - 8 - 9,17.4,4.6
18485,서울,2014-10-26,1,9,10,질풍마루,박태종,0:01:28.0,8,7 -  -  - 7 - 7 - 10,38.1,6.8
18486,서울,2014-10-26,1,5,2,스마트캡틴,박현우,0:01:24.4,3,6 -  -  - 5 - 2 - 2,4.6,1.7
18487,서울,2014-10-26,1,4,9,광풍,이동국,0:01:26.7,½,5 -  -  - 6 - 6 - 6,39.1,5.9
18488,서울,2014-10-26,1,2,3,완전무결,문세영,0:01:24.4,½,3 -  -  - 4 - 5 - 3,4.3,1.5
18489,서울,2014-10-26,11,8,8,성신시티,송재철,0:01:53.4,1¾,12 - 12 - 12 - 12 - 11 - 11,10.4,3.1
18490,서울,2014-10-26,11,4,10,선더캣,박병윤,0:01:55.1,10,2 - 2 - 2 - 3 - 3 - 9,34.2,6.9
18491,서울,2014-10-26,11,3,11,백운산성,정평수,0:01:55.2,½,5 - 5 - 3 - 5 - 5 - 12,87.1,15.1
18492,서울,2014-10-26,11,2,12,클레이샷,신형철,0:01:56.2,5,1 - 1 - 1 - 1 - 1 - 10,8.1,2.9
18493,서울,2014-10-26,10,12,6,황금가속,문세영,0:01:54.8,코,4 - 4 - 3 - 2 - 2 - 3,5.8,2.2
18494,서울,2014-10-26,10,10,8,부동명왕,전덕용,0:01:55.7,코,12 - 12 - 12 - 7 - 8 - 7,76.2,14.9
18495,서울,2014-10-26,10,6,5,샌드위즈,김동수,0:01:54.8,½,2 - 2 - 2 - 4 - 4 - 6,9.8,2.4
18496,서울,2014-10-26,10,5,9,대한강군,한성열,0:01:56.6,5,11 - 11 - 11 - 11 - 9 - 9,116.2,15.2
18497,서울,2014-10-26,10,4,7,스톰히트,유승완,0:01:55.7,5,10 - 10 - 10 - 12 - 11 - 8,31.7,5.8
18498,서울,2014-10-26,10,3,3,유노우왓아이원트,박태종,0:01:54.4,2,8 - 8 - 8 - 6 - 6 - 5,19.5,2.9
18499,서울,2014-10-26,10,2,4,홀리데이펀치,이쿠,0:01:54.7,1¾,5 - 5 - 6 - 5 - 3 - 4,4.6,1.6
18500,서울,2014-10-26,10,1,12,베스트런,최범현,0:01:58.9,4,7 - 7 - 7 - 10 - 10 - 12,17.3,4.4
18501,서울,2014-10-26,7,12,12,수석,박병윤,0:01:31.0,머리,11 -  -  - 12 - 12 - 13,64.7,14.2
18502,서울,2014-10-26,7,9,6,캡틴로드,이쿠,0:01:30.3,1¼,1 -  -  - 2 - 2 - 4,3.2,1.6
18503,서울,2014-10-26,7,6,3,제루엘준,박태종,0:01:29.7,½,13 -  -  - 13 - 13 - 7,22.1,6.6
18504,서울,2014-10-26,7,4,1,아라비아왕자,문세영,0:01:28.8,,3 -  -  - 4 - 3 - 1,3.2,1.4
18505,서울,2014-10-26,7,1,7,시크릿포켓,문정균,0:01:30.4,¾,9 -  -  - 10 - 10 - 9,47,7.2
18506,서울,2014-10-26,6,14,3,금천지,서승운,0:01:23.0,¾,12 -  -  - 10 - 9 - 5,8.2,2.2
18507,서울,2014-10-26,6,11,5,블레스파티,문세영,0:01:23.2,½,9 -  -  - 7 - 5 - 4,5.6,2.4
18508,서울,2014-10-26,6,10,2,아라비안캠프,박태종,0:01:22.9,1¾,7 -  -  - 2 - 2 - 2,8.9,2.3
18509,서울,2014-10-26,6,7,12,셰르파,정평수,0:01:24.3,머리,5 -  -  - 9 - 8 - 10,125.2,15.4
18510,서울,2014-10-26,6,1,4,대한봉,박을운,0:01:23.2,1,2 -  -  - 4 - 4 - 3,4.8,1.8
18511,서울,2014-10-26,1,1,7,지상여제,방춘식,0:01:26.5,코,1 -  -  - 2 - 3 - 4,109.8,28.2
18512,서울,2014-10-26,2,8,9,세명퀸,정평수,0:01:18.4,코,10 -  -  - 9 - 8 - 8,53.8,7.6
18513,서울,2014-10-26,8,2,9,플라워마운틴,한성열,0:01:23.4,½,4 -  -  - 4 - 4 - 5,20.8,3.7
18514,서울,2014-10-26,9,2,11,마이티포에버,이혁,0:02:16.4,4,12 - 12 - 12 - 11 - 12 - 11,193.8,28.4
18515,서울,2014-10-26,9,7,2,천년동안,서승운,0:02:13.2,목,4 - 3 - 3 - 2 - 2 - 1,1.3,1.1
18516,서울,2014-10-26,9,11,8,총알공주,김혜선,0:02:15.3,2½,5 - 4 - 4 - 5 - 4 - 4,56.8,6.6
18517,서울,2014-10-26,11,1,5,으뜸누리,최범현,0:01:52.9,머리,9 - 9 - 9 - 9 - 9 - 8,8,2.6
18518,서울,2014-10-26,2,7,2,에버빅터,안효리,0:01:17.5,7,4 -  -  - 2 - 2 - 2,19.9,2.8
18519,서울,2014-10-26,7,11,13,라이크더윈드,지하주,0:01:31.3,1¾,5 -  -  - 5 - 8 - 12,100.4,13
18520,서울,2014-10-26,2,3,12,불굴의전사,이혁,0:01:20.0,1¼,11 -  -  - 11 - 11 - 11,165.6,17.3
18521,서울,2014-10-26,2,9,11,대돌파,서도수,0:01:19.7,½,12 -  -  - 12 - 12 - 12,177.5,19.4
18522,서울,2014-10-26,3,3,7,스타영천,유승완,0:01:19.1,¾,7 -  -  - 4 - 3 - 4,30.1,3.5
18523,서울,2014-10-26,4,9,7,어헤드챔피언,김귀배,0:01:04.2,1¼,10 -  -  - 10 - 10 - 10,86.4,16.7
18524,서울,2014-10-26,5,5,10,반딧불이,문정균,0:01:04.0,½,5 -  -  - 5 - 5 - 7,96.7,12.9
18525,서울,2014-10-26,5,8,11,새로미,김철호,0:01:04.2,1,9 -  -  - 9 - 8 - 9,35.7,3.5
18526,서울,2014-10-26,5,9,2,일진설화,정정희,0:01:02.6,6,3 -  -  - 3 - 2 - 2,10.3,2.1
18527,서울,2014-10-26,5,12,12,행운여제,박병윤,0:01:04.5,1¾,8 -  -  - 8 - 9 - 12,151.7,27.6
18528,서울,2014-10-26,6,3,13,대륙강자,김혜선,0:01:24.3,코,10 -  -  - 11 - 11 - 13,59.7,7.6
18529,서울,2014-10-26,6,5,10,쾌속순항,송재철,0:01:24.1,1½,4 -  -  - 6 - 7 - 8,76.9,18.1
18530,서울,2014-10-26,6,12,9,파수꾼,최원준,0:01:23.8,½,14 -  -  - 13 - 13 - 12,94.6,16.2
18531,서울,2014-10-26,8,7,6,스마티로드,안효리,0:01:23.1,코,10 -  -  - 11 - 11 - 9,148.5,25.9
18532,서울,2014-10-26,8,8,13,레요컴,서승운,0:01:24.0,3,12 -  -  - 10 - 8 - 10,34.8,7.2
18533,서울,2014-10-26,8,9,10,대박연출,정정희,0:01:23.4,코,13 -  -  - 13 - 13 - 12,92.6,13.8
18534,서울,2014-10-26,8,10,4,드림포트,이쿠,0:01:22.9,2,5 -  -  - 3 - 3 - 4,6.5,2.3
18535,서울,2014-10-26,8,11,11,트윈스걸,장추열,0:01:23.4,코,8 -  -  - 6 - 6 - 6,32.8,6.7
18536,서울,2014-10-26,8,12,8,섀도우폭스,문세영,0:01:23.3,1,6 -  -  - 7 - 7 - 8,7.5,2.3
18537,서울,2014-10-26,8,13,5,화이트핫디시,유승완,0:01:23.1,1,9 -  -  - 9 - 10 - 7,6.3,1.9
18538,서울,2014-10-26,9,1,1,피노누아,박현우,0:02:13.1,,9 - 10 - 9 - 7 - 5 - 3,12.3,2
18539,서울,2014-10-26,9,3,12,북대풍,이동국,0:02:18.8,14,2 - 2 - 2 - 3 - 6 - 12,61.2,14.7
18540,서울,2014-10-26,9,4,3,최초로,문세영,0:02:13.9,4,10 - 11 - 11 - 8 - 8 - 6,10.4,2.1
18541,서울,2014-10-26,9,5,10,초원여제,이쿠,0:02:15.8,2,7 - 8 - 8 - 4 - 3 - 9,8.2,1.6
18542,서울,2014-10-26,9,6,4,차이밍비카,최범현,0:02:13.9,½,3 - 6 - 5 - 6 - 7 - 5,16.9,3.1
18543,서울,2014-10-26,9,8,7,엑스파일,문정균,0:02:14.8,1½,8 - 7 - 7 - 10 - 10 - 8,26,3.6
18544,서울,2014-10-26,9,9,5,풀문파티,유승완,0:02:14.4,3,1 - 1 - 1 - 1 - 1 - 2,27.7,6.8
18545,서울,2014-10-26,9,10,9,봉암사,정평수,0:02:15.4,½,11 - 9 - 10 - 12 - 11 - 10,116.4,12.4
18546,서울,2014-10-26,9,12,6,당찬미소,이기회,0:02:14.6,¾,6 - 5 - 6 - 9 - 9 - 7,58.6,8
18547,서울,2014-10-26,10,9,10,미즈셀틱시니어,이아나,0:01:57.5,5,9 - 9 - 9 - 9 - 12 - 11,124.9,31.5
18548,서울,2014-10-26,10,11,11,홍바오,문정균,0:01:58.2,4,3 - 3 - 4 - 8 - 7 - 10,12,4.3
18549,서울,2014-10-26,11,5,2,금빛환희,장추열,0:01:51.5,3,3 - 3 - 5 - 4 - 4 - 2,3,1.4
18550,서울,2014-10-26,11,7,3,엠제이하트,이쿠,0:01:52.8,8,10 - 10 - 10 - 11 - 12 - 7,14.2,3.5
18551,서울,2014-10-26,11,9,9,포트레이,김혜선,0:01:53.5,½,4 - 4 - 4 - 2 - 2 - 5,24.6,4.3
18552,서울,2014-10-26,7,8,9,금순이엄지,김철호,0:01:30.8,1¾,2 -  -  - 1 - 1 - 2,12.2,3.3
18553,서울,2014-10-26,7,10,4,럭셔리원,송재철,0:01:29.7,목,4 -  -  - 3 - 4 - 5,9.8,2.4
18554,서울,2014-10-26,7,14,14,센추리클럽,김동수,0:01:39.3,45,14 -  -  - 14 - 14 - 14,90.5,18.6
18555,서울,2014-10-26,8,1,12,맥시멈스피드,박병윤,0:01:23.5,½,7 -  -  - 8 - 9 - 11,152.5,24.9
18556,서울,2014-10-26,8,3,2,슈퍼플러키,박을운,0:01:21.1,목,1 -  -  - 1 - 1 - 1,2.5,1.4
18557,서울,2014-10-26,8,4,3,베스트하이,김철호,0:01:22.5,8,2 -  -  - 5 - 5 - 3,31.5,5
18558,서울,2014-10-26,8,5,7,뷰티어스니스,방춘식,0:01:23.1,목,11 -  -  - 12 - 12 - 13,149.5,19.4
18559,서울,2014-10-26,8,6,1,리틀시스,박태종,0:01:21.1,,3 -  -  - 2 - 2 - 2,4.1,1.5
18560,서울,2014-10-26,1,3,8,어메이징터치,정정희,0:01:26.6,¾,10 -  -  - 11 - 12 - 11,37.3,4.3
18561,서울,2014-10-26,2,1,4,뉴실크로드,이쿠,0:01:17.8,½,5 -  -  - 6 - 7 - 5,53.6,8.4
18562,서울,2014-10-26,2,2,5,스페셜로드힐,박병윤,0:01:18.0,1,9 -  -  - 10 - 10 - 7,1.8,1
18563,서울,2014-10-26,2,4,10,호루라기,박태종,0:01:19.6,7,7 -  -  - 7 - 6 - 9,61.1,6
18564,서울,2014-10-26,2,5,6,더존코코,김동수,0:01:18.0,½,3 -  -  - 4 - 3 - 4,9.6,2.7
18565,서울,2014-10-26,2,6,3,퀸크릭캣,함완식,0:01:17.7,1¼,6 -  -  - 5 - 5 - 3,17.5,2.4
18566,서울,2014-10-26,2,10,8,스텔라,김혜선,0:01:18.4,목,2 -  -  - 3 - 4 - 6,49.7,7.6
18567,서울,2014-10-26,2,11,7,컴퍼스,유승완,0:01:18.4,2,8 -  -  - 8 - 9 - 10,40.1,5.1
18568,서울,2014-10-26,2,12,1,비호바람,송재철,0:01:16.2,,1 -  -  - 1 - 1 - 1,2.8,1.4
18569,서울,2014-10-26,4,4,5,스피릿파워,정정희,0:01:03.9,½,8 -  -  - 8 - 8 - 8,23.8,4.3
18570,서울,2014-10-26,4,7,3,매직퀸,이혁,0:01:03.5,2,9 -  -  - 9 - 9 - 6,35.7,4.1
18571,서울,2014-10-26,4,8,4,제니트,이아나,0:01:03.8,1½,4 -  -  - 4 - 4 - 4,10.6,2.8
18572,서울,2014-10-26,4,10,9,예쁜걸,유미라,0:01:04.8,2½,3 -  -  - 3 - 2 - 2,38.5,4.8
18573,서울,2014-10-26,5,1,6,평원의바람,박태종,0:01:03.5,3,12 -  -  - 12 - 10 - 10,46,8.9
18574,서울,2014-10-26,5,2,7,스트롱퓨처,김동수,0:01:03.7,1½,11 -  -  - 11 - 12 - 11,48.4,6.2
18575,서울,2014-11-01,8,2,1,헬로피스,최범현,0:01:28.7,,5 -  -  - 4 - 4 - 2,12.9,3.1
18576,서울,2014-11-01,9,1,11,스페셜키,송재철,0:01:22.2,2,13 -  -  - 13 - 13 - 12,152.8,42.2
18577,서울,2014-11-01,3,1,5,다랑시,박현우,0:01:03.5,3,1 -  -  - 1 - 2 - 2,11.9,2.5
18578,서울,2014-11-01,2,3,6,라쿰파라시타,박병윤,0:01:17.2,1,8 -  -  - 8 - 7 - 6,110.1,7
18579,서울,2014-11-01,2,4,2,장산대로,함완식,0:01:15.4,5,2 -  -  - 2 - 3 - 2,4.6,1.2
18580,서울,2014-11-01,2,5,4,성원으뜸,전덕용,0:01:15.9,1¼,5 -  -  - 5 - 4 - 4,138.2,7.1
18581,서울,2014-11-01,2,6,8,랜드미유어이어,정정희,0:01:18.6,6,6 -  -  - 6 - 6 - 8,190.8,17.5
18582,서울,2014-11-01,2,7,9,위대한참전,문정균,0:01:19.9,8,7 -  -  - 4 - 8 - 9,20.2,2.3
18583,서울,2014-11-01,2,8,5,가루다,서승운,0:01:17.0,6,3 -  -  - 3 - 2 - 3,14.8,1.5
18584,서울,2014-11-01,2,9,7,회오리바람,박태종,0:01:17.5,1½,9 -  -  - 9 - 9 - 7,166.2,12
18585,서울,2014-11-01,3,4,1,에코블루,정정희,0:01:01.6,,2 -  -  - 2 - 1 - 1,1.5,1
18586,서울,2014-11-01,3,7,4,원더드리머,문정균,0:01:03.0,3,8 -  -  - 8 - 4 - 5,9,1.7
18587,서울,2014-11-01,5,1,4,사이렌스톰,함완식,0:01:10.0,2½,1 -  -  - 1 - 1 - 2,2.7,1.3
18588,서울,2014-11-01,5,3,6,트릭케트,한성열,0:01:10.5,1¾,8 -  -  - 8 - 8 - 7,75.1,6.8
18589,서울,2014-11-01,8,5,10,무사도,문정균,0:01:30.2,1¼,9 -  -  - 9 - 8 - 9,4.7,1.6
18590,서울,2014-11-01,7,9,4,요동맹장,문세영,0:01:24.7,목,2 -  -  - 3 - 2 - 5,6.3,2.3
18591,서울,2014-11-01,7,4,6,커피타임,한창민,0:01:24.8,½,3 -  -  - 4 - 5 - 4,56.3,11.6
18592,서울,2014-11-01,6,2,10,뉴골드카드,송재철,0:01:19.8,¾,9 -  -  - 10 - 10 - 10,144.4,29.1
18593,서울,2014-11-01,5,7,8,로드나이너,이기회,0:01:14.6,17,5 -  -  - 5 - 5 - 8,85.5,15.1
18594,서울,2014-11-01,5,8,3,피코호프,박태종,0:01:09.6,3,7 -  -  - 7 - 6 - 5,5.3,1.3
18595,서울,2014-11-01,6,1,8,로즈퀸,장추열,0:01:19.2,2½,2 -  -  - 2 - 2 - 5,10.2,3.9
18596,서울,2014-11-01,6,3,2,케이웰,정정희,0:01:17.7,10,7 -  -  - 8 - 7 - 7,16.8,2.8
18597,서울,2014-11-01,6,6,3,로열제이,최범현,0:01:17.7,코,3 -  -  - 4 - 4 - 2,17.1,4.2
18598,서울,2014-11-01,6,10,,두손퍼스트,전덕용,,주행중지, -  -  -  -  - ,33.3,5.2
18599,서울,2014-11-01,7,1,8,원모어찬스,정정희,0:01:25.1,½,4 -  -  - 6 - 7 - 8,24.3,4.8
18600,서울,2014-11-01,7,2,3,아름다운제나,박병윤,0:01:24.6,3,8 -  -  - 9 - 9 - 9,6.4,2
18601,서울,2014-11-01,8,1,3,옥손,이금주,0:01:28.9,½,7 -  -  - 6 - 6 - 4,11.2,2.8
18602,서울,2014-11-01,8,8,4,항우캠프,장추열,0:01:29.0,1,11 -  -  - 11 - 10 - 6,24.4,6.5
18603,서울,2014-11-01,8,10,8,드림아이,서승운,0:01:29.5,¾,2 -  -  - 2 - 2 - 5,2.7,1.4
18604,서울,2014-11-01,9,2,6,빅브라이트스타,이혁,0:01:21.5,목,1 -  -  - 3 - 3 - 3,9,2
18605,서울,2014-11-01,9,5,8,공동천하,신대전,0:01:21.8,1½,11 -  -  - 10 - 8 - 8,73.8,7.8
18606,서울,2014-11-01,9,6,9,백억이,이애리,0:01:21.8,머리,2 -  -  - 2 - 2 - 4,88.6,13.1
18607,서울,2014-11-01,9,8,7,나는전설,김혜선,0:01:21.5,목,12 -  -  - 12 - 12 - 10,127.7,21.4
18608,서울,2014-11-01,9,11,3,슈퍼서프,서승운,0:01:21.2,½,5 -  -  - 4 - 5 - 5,6.4,1.6
18609,서울,2014-11-01,9,13,5,담양미소,박태종,0:01:21.4,코,9 -  -  - 7 - 7 - 7,11.7,2.1
18610,서울,2014-11-01,10,1,4,스마트퀸,이금주,0:02:02.6,목,1 - 1 - 1 - 3 - 2 - 3,32.6,3.7
18611,서울,2014-11-01,11,1,1,늘푸른청룡,문세영,0:01:57.8,,10 - 11 - 11 - 6 - 3 - 1,1.5,1.1
18612,서울,2014-11-01,11,12,6,선로들리,박병윤,0:01:59.1,½,1 - 1 - 1 - 1 - 1 - 3,18.3,3.3
18613,서울,2014-11-01,12,1,11,진격의여왕,김혜선,0:01:30.3,3,3 -  -  - 3 - 3 - 8,10.5,2.8
18614,서울,2014-11-01,9,9,12,백두캣,장추열,0:01:22.4,1½,8 -  -  - 8 - 9 - 9,25.2,3.4
18615,서울,2014-11-01,1,1,4,무패공주,박현우,0:01:17.0,½,2 -  -  - 2 - 2 - 2,30,3.2
18616,서울,2014-11-01,1,2,10,프렌치킹,이기회,0:01:19.3,1½,6 -  -  - 6 - 8 - 10,143.2,16.8
18617,서울,2014-11-01,1,4,1,대천스토리,박태종,0:01:15.8,,1 -  -  - 1 - 1 - 1,1.1,1
18618,서울,2014-11-01,1,5,7,레드스킨,김혜선,0:01:18.2,2,11 -  -  - 11 - 11 - 11,23.8,1.9
18619,서울,2014-11-01,1,6,11,나나,김옥성,0:01:19.6,1½,3 -  -  - 3 - 4 - 7,176,11.1
18620,서울,2014-11-01,1,8,6,아트스퍼트,박시천,0:01:17.8,3,10 -  -  - 10 - 7 - 5,49.7,5.4
18621,서울,2014-11-01,1,9,3,마리지아,지하주,0:01:16.9,코,9 -  -  - 9 - 10 - 6,107.9,9.5
18622,서울,2014-11-01,1,10,9,늘푸른돌핀,김영진,0:01:19.0,½,8 -  -  - 8 - 9 - 9,91.3,15.5
18623,서울,2014-11-01,2,1,1,장산태양,문세영,0:01:14.7,,1 -  -  - 1 - 1 - 1,1.2,1.1
18624,서울,2014-11-01,2,2,3,선크래스트,김혜선,0:01:15.7,1½,4 -  -  - 7 - 5 - 5,11.9,2
18625,서울,2014-11-01,5,4,1,다이아걸,문세영,0:01:09.0,,2 -  -  - 2 - 2 - 1,2,1.2
18626,서울,2014-11-01,5,5,7,용천지,박현우,0:01:11.5,6,3 -  -  - 3 - 4 - 4,50.7,4.2
18627,서울,2014-11-01,5,6,5,새별이,최범현,0:01:10.2,1¼,6 -  -  - 6 - 7 - 6,30.6,3.6
18628,서울,2014-11-01,9,10,2,불굴의투사,박병윤,0:01:21.1,5,4 -  -  - 5 - 4 - 2,67,8.3
18629,서울,2014-11-01,10,8,2,강한서울,송재철,0:02:01.9,16,6 - 6 - 7 - 6 - 5 - 2,10.8,1.7
18630,서울,2014-11-01,1,3,8,오동보동,정정희,0:01:19.0,5,5 -  -  - 5 - 5 - 8,405.7,25.6
18631,서울,2014-11-01,1,7,2,케이러쉬,장추열,0:01:16.9,6,7 -  -  - 7 - 6 - 4,12.2,1.5
18632,서울,2014-11-01,1,11,5,다이아축제,이상혁,0:01:17.3,1¾,4 -  -  - 4 - 3 - 3,9.3,1.6
18633,서울,2014-11-01,12,9,6,다이아파워,장추열,0:01:29.2,머리,6 -  -  - 7 - 6 - 5,6,1.8
18634,서울,2014-11-01,12,10,1,장산호랑이,문세영,0:01:27.4,,2 -  -  - 2 - 2 - 1,3.4,1.4
18635,서울,2014-11-01,5,2,2,키스미,김옥성,0:01:09.0,코,4 -  -  - 4 - 3 - 3,8.4,1.6
18636,서울,2014-11-01,4,12,2,만사쾌조,정정희,0:01:01.4,8,8 -  -  - 8 - 6 - 4,24.8,2.4
18637,서울,2014-11-01,3,2,8,윈드워커,이찬호,0:01:04.3,2½,5 -  -  - 5 - 8 - 8,122.2,12.3
18638,서울,2014-11-01,11,9,4,명수재,방춘식,0:01:58.9,4,8 - 8 - 8 - 9 - 9 - 6,233.4,38
18639,서울,2014-11-01,8,3,5,금각이,송재철,0:01:29.0,머리,8 -  -  - 8 - 9 - 8,14.9,3.8
18640,서울,2014-11-01,6,11,11,드림킹,박현우,0:01:20.9,6,10 -  -  - 9 - 8 - 11,14.9,3.2
18641,서울,2014-11-01,7,8,5,키마,함완식,0:01:24.7,½,9 -  -  - 7 - 6 - 6,68.8,13.2
18642,서울,2014-11-01,7,7,10,탱크원,이상혁,0:01:25.4,½,1 -  -  - 2 - 4 - 3,7.8,2.2
18643,서울,2014-11-01,7,6,11,해피장수,김옥성,0:01:25.7,2,10 -  -  - 11 - 11 - 10,90.7,16.6
18644,서울,2014-11-01,6,12,5,라이언스타,한성열,0:01:18.6,3,5 -  -  - 3 - 3 - 3,36,8.7
18645,서울,2014-11-01,6,8,1,리틀브라운,문세영,0:01:16.0,,1 -  -  - 1 - 1 - 1,2.5,1.4
18646,서울,2014-11-01,3,6,6,블레스오션,이상혁,0:01:03.6,½,4 -  -  - 4 - 3 - 6,60.6,6.3
18647,서울,2014-11-01,11,10,5,라스트무대,문정균,0:01:59.1,1¼,9 - 10 - 9 - 10 - 10 - 8,24.4,3.1
18648,서울,2014-11-01,11,4,11,사풍독주,이기회,0:02:01.0,3+1¾,3 - 2 - 2 - 3 - 4 - 10,170.6,27.2
18649,서울,2014-11-01,10,7,,영웅포스,이찬호,,출전제외, -  -  -  -  - ,0,0
18650,서울,2014-11-01,9,12,1,아줄파이어,문세영,0:01:20.2,,3 -  -  - 1 - 1 - 1,1.4,1
18651,서울,2014-11-01,7,10,9,신사의질주,박현우,0:01:25.3,¾,11 -  -  - 12 - 12 - 11,98.2,17.7
18652,서울,2014-11-01,6,4,9,젊은대륙,박시천,0:01:19.7,3,6 -  -  - 7 - 9 - 9,125.8,9.7
18653,서울,2014-11-01,4,11,8,별두,박태종,0:01:02.8,코,7 -  -  - 7 - 7 - 7,35,5.1
18654,서울,2014-11-01,4,10,12,맹산번개,이찬호,0:01:04.4,7,12 -  -  - 12 - 12 - 12,86.4,10.1
18655,서울,2014-11-01,4,9,10,디플러메틱미션,김옥성,0:01:03.0,¾,5 -  -  - 5 - 4 - 5,145.6,12.8
18656,서울,2014-11-01,4,8,11,희망신호탄,서승운,0:01:03.1,1,3 -  -  - 3 - 3 - 6,17.5,2.2
18657,서울,2014-11-01,4,6,7,서티스텝,황순도,0:01:02.8,코,10 -  -  - 10 - 10 - 10,205.4,19.1
18658,서울,2014-11-01,4,5,3,브룩스,한성열,0:01:01.9,2½,2 -  -  - 2 - 2 - 2,21.6,2.9
18659,서울,2014-11-01,4,4,6,파워심포니,최범현,0:01:02.8,3,11 -  -  - 11 - 9 - 9,26.4,2.2
18660,서울,2014-11-01,4,1,9,프로레이서,박현우,0:01:02.9,머리,4 -  -  - 4 - 11 - 11,193.3,20
18661,서울,2014-11-01,3,8,7,해동역사,한성열,0:01:03.8,1¼,6 -  -  - 6 - 6 - 7,56.8,7.8
18662,서울,2014-11-01,8,7,11,미사일삭스,황순도,0:01:30.3,¾,10 -  -  - 10 - 11 - 11,53.6,11.3
18663,서울,2014-11-01,8,6,12,오섬워리어,박현우,0:01:30.6,1¾,12 -  -  - 12 - 12 - 12,42.6,9.5
18664,서울,2014-11-01,8,4,2,비전챔피언,이상혁,0:01:28.8,½,6 -  -  - 5 - 5 - 3,10.3,3.3
18665,서울,2014-11-01,7,12,2,전도사,이찬호,0:01:24.0,1¾,6 -  -  - 5 - 3 - 2,2.8,1.3
18666,서울,2014-11-01,12,11,5,딕시이천,박태종,0:01:29.2,4,9 -  -  - 9 - 10 - 10,31.8,8.5
18667,서울,2014-11-01,12,8,12,파라오,서승운,0:01:33.1,17,1 -  -  - 1 - 1 - 9,18.3,5.2
18668,서울,2014-11-01,12,7,2,탱크,정정희,0:01:27.8,1¾,7 -  -  - 8 - 8 - 2,32.4,5.9
18669,서울,2014-11-01,12,5,10,한누리,송재철,0:01:29.8,1,12 -  -  - 12 - 12 - 12,39.7,4.5
18670,서울,2014-11-01,12,4,9,골드윈,한창민,0:01:29.6,1,10 -  -  - 11 - 11 - 11,84.5,19.2
18671,서울,2014-11-01,12,3,3,시티레이서,함완식,0:01:28.5,4,4 -  -  - 4 - 4 - 3,2.2,1.1
18672,서울,2014-11-01,11,11,3,블루캠프,박태종,0:01:58.2,1¼,5 - 4 - 4 - 2 - 2 - 2,5.8,1.5
18673,서울,2014-11-01,11,8,8,무브먼트,이혁,0:01:59.5,머리,6 - 6 - 5 - 8 - 8 - 7,47.6,5.2
18674,서울,2014-11-01,11,7,,제너럴카,김혜선,0:02:00.5,실격,11 - 9 - 10 - 11 - 11 - 11,97.6,12.9
18675,서울,2014-11-01,11,6,9,마이에너지,한성열,0:02:00.1,4,12 - 12 - 12 - 12 - 12 - 12,65.1,6.2
18676,서울,2014-11-01,10,2,1,소통시대,박병윤,0:01:59.2,,2 - 2 - 2 - 1 - 1 - 1,1.8,1.2
18677,서울,2014-11-01,9,4,10,성공솔루션,이상혁,0:01:21.8,코,6 -  -  - 6 - 6 - 6,67.9,10.8
18678,서울,2014-11-01,7,11,1,사자왕,서승운,0:01:23.7,,7 -  -  - 1 - 1 - 1,4.8,2
18679,서울,2014-11-01,7,5,7,돈진,장추열,0:01:25.1,1½,12 -  -  - 10 - 8 - 7,8.5,2.1
18680,서울,2014-11-01,7,3,12,송암클래식,최범현,0:01:29.0,19,5 -  -  - 8 - 10 - 12,36.6,11.5
18681,서울,2014-11-01,6,9,6,러너윈,박태종,0:01:18.6,½,8 -  -  - 6 - 6 - 6,2.6,1.2
18682,서울,2014-11-01,6,7,7,지상파워,김옥성,0:01:18.8,¾,11 -  -  - 11 - 11 - 8,13.8,3
18683,서울,2014-11-01,6,5,4,타라니스,박병윤,0:01:18.0,1¾,4 -  -  - 5 - 5 - 4,23,4.1
18684,서울,2014-11-01,4,3,5,릴리스러너,김영진,0:01:02.3,2,9 -  -  - 9 - 8 - 8,166.5,9.2
18685,서울,2014-11-01,3,5,2,불의전차,서승운,0:01:02.3,4,3 -  -  - 3 - 5 - 3,5.4,1.6
18686,서울,2014-11-01,3,3,3,질풍,송재철,0:01:02.4,¾,7 -  -  - 7 - 7 - 4,5.5,1.3
18687,서울,2014-11-01,11,5,10,슈퍼양키,함완식,0:02:00.2,½,4 - 5 - 6 - 7 - 7 - 9,25.2,5.1
18688,서울,2014-11-01,11,3,,프라임갤러퍼,송재철,,주행중지, -  -  -  -  - ,126.8,21.5
