ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
19384,서울,2014-11-22,미,거,,53,이관호,김창식,461
19385,서울,2014-11-22,미,거,,53,김점오,김호선,0
19386,서울,2014-11-22,미,거,,55,홍대유,조병태,482
19387,서울,2014-11-22,한,거,,56,김동균,이기훈,494
19388,서울,2014-11-22,한,거,,56,임봉춘,민홍기,482
19389,서울,2014-11-22,한,거,,55,홍대유,김인호,432
19390,서울,2014-11-22,한,암,,53,안해양,황은호,443
19391,서울,2014-11-22,한,암,,55,서홍수,김길중,443
19392,서울,2014-11-22,한,거,,52.5,배대선,이수홍,449
19393,서울,2014-11-22,한,거,,54,최봉주,박종율,498
19394,서울,2014-11-22,한,거,,57,서정하,이기훈,475
19395,서울,2014-11-22,한,거,,55,신우철,조진환,482
19396,서울,2014-11-22,한,거,,53,박윤규,박덕희,505
19397,서울,2014-11-22,미,거,,54,안병기,우태율,496
19398,서울,2014-11-22,미,거,,55.5,김점오,명인환,463
19399,서울,2014-11-22,미,거,,53,김순근,이윤화,479
19400,서울,2014-11-22,한,수,,56,김대근,한일사료,498
19401,서울,2014-11-22,한,수,,56,곽영효,양수화,517
19402,서울,2014-11-22,한,수,,55.5,박종곤,최명균,496
19403,서울,2014-11-22,한,수,,53,허재영,우상우,525
19404,서울,2014-11-22,한,수,,54.5,배대선,이한목,466
19405,서울,2014-11-22,한,수,,55.5,정호익,류재욱,492
19406,서울,2014-11-22,한,수,,57.5,하재흥,이수행,515
19407,서울,2014-11-22,한,수,,54.5,박병일,박양호,523
19408,서울,2014-11-22,한,수,,58.5,김호,이성헌,494
19409,서울,2014-11-22,한,수,,54.5,김대근,문재식,450
19410,서울,2014-11-22,호,수,,55.5,유재길,고영욱,521
19411,서울,2014-11-22,미,수,,56,김순근,박재천,501
19412,서울,2014-11-22,한,수,,55,배대선,김용래,511
19413,서울,2014-11-22,한,수,,53,김대근,김경민,465
19414,서울,2014-11-22,한,수,,56,박희철,정동진,472
19415,서울,2014-11-22,한,수,,53,이신영,일진코스메틱,446
19416,서울,2014-11-22,한,수,,53,양희진,류재욱,516
19417,서울,2014-11-22,한,수,,53,이희영,류중하,445
19418,서울,2014-11-22,한,수,,53,손영표,이신근,512
19419,서울,2014-11-22,한,수,,53,김동균,김태성,469
19420,서울,2014-11-22,미,수,,53,박희철,정동진,480
19421,서울,2014-11-22,미,수,,53,우창구,이보원,484
19422,서울,2014-11-22,미,수,,54.5,김효섭,이관형,507
19423,서울,2014-11-22,한,수,,54.5,김동균,김익영,492
19424,서울,2014-11-22,한,수,,54.5,김양선,강석대,448
19425,서울,2014-11-22,미,거,,55,정지은,이선종,478
19426,서울,2014-11-22,한,거,,51,배휴준,황수웅,487
19427,서울,2014-11-22,한,암,,54,박흥진,김광영,446
19428,서울,2014-11-22,한,암,,52.5,박대흥,지원철,455
19429,서울,2014-11-22,한,암,,53.5,김윤섭,제주축협,458
19430,서울,2014-11-22,호,암,,52,임봉춘,곽승용,462
19431,서울,2014-11-22,미,암,,53.5,김양선,길용우,473
19432,서울,2014-11-22,미,수,,53,구자흥,위드윈,501
19433,서울,2014-11-22,미,수,,53,김윤섭,김철,467
19434,서울,2014-11-22,미,수,,53,이희영,오왕근,515
19435,서울,2014-11-22,한,수,,52,안병기,김종철,478
19436,서울,2014-11-22,한,수,,56,박윤규,(주)녹원목장,512
19437,서울,2014-11-22,한,수,,53,서정하,이기훈,464
19438,서울,2014-11-22,한,수,,50,이관호,차영희,452
19439,서울,2014-11-22,한,수,,53,양희진,김태성,529
19440,서울,2014-11-22,한,수,,53,박종곤,포트폴리오,481
19441,서울,2014-11-22,한,수,,53,서인석,강용식,498
19442,서울,2014-11-22,한,수,,54,심승태,부창클럽,478
19443,서울,2014-11-22,한,수,,53,서정하,금악목장,489
19444,서울,2014-11-22,한,수,,53,김순근,김철,0
19445,서울,2014-11-22,미,수,,54,서인석,강용식,475
19446,서울,2014-11-22,미,수,,54.5,서정하,송진석,473
19447,서울,2014-11-22,한,수,,55,유재길,오왕근,496
19448,서울,2014-11-22,한,수,,55,김대근,권익현,460
19449,서울,2014-11-22,한,수,,51,지용훈,이선호,491
19450,서울,2014-11-22,미,수,,55,박종곤,허남이,476
19451,서울,2014-11-22,미,수,,51.5,신우철,선우패션,478
19452,서울,2014-11-22,호,수,,53,서인석,민형근,516
19453,서울,2014-11-22,호,수,,55,김호,이효선,481
19454,서울,2014-11-22,미,수,,56,정지은,전영규,536
19455,서울,2014-11-22,한,수,,52.5,배대선,최홍일,0
19456,서울,2014-11-22,한,수,,53,김학수,(주)늘푸른목장,459
19457,서울,2014-11-22,한,수,,53,지용철,황의영,488
19458,서울,2014-11-22,한,수,,51.5,양희진,류재욱,508
19459,서울,2014-11-22,한,수,,56,김순근,이장한,483
19460,서울,2014-11-22,한,수,,57,김호,진교원,493
19461,서울,2014-11-22,한,수,,55.5,박흥진,송용식,424
19462,서울,2014-11-22,한,수,,56,곽영효,김양호,504
19463,서울,2014-11-22,한,수,,57,김점오,명인환,451
19464,서울,2014-11-23,한,수,,53,김대근,최상섭,469
19465,서울,2014-11-23,한,수,,55,김호,김휘남,496
19466,서울,2014-11-23,미,수,,53,박희철,최용도,484
19467,서울,2014-11-23,미,수,,53,김호,정안,501
19468,서울,2014-11-23,미,수,,53,서범석,(주)성은,459
19469,서울,2014-11-23,미,수,,53,지용철,오만준,476
19470,서울,2014-11-23,한,거,,55,하재흥,이중연,470
19471,서울,2014-11-23,한,거,,54,박희철,안영환,458
19472,서울,2014-11-23,미,거,,54,박병일,삼정,511
19473,서울,2014-11-23,한,거,,54,배휴준,이성재,467
19474,서울,2014-11-23,한,거,,52,박천서,이동일,483
19475,서울,2014-11-23,한,거,,54.5,정호익,박남성,496
19476,서울,2014-11-23,한,거,,51,김순근,안태건,470
19477,서울,2014-11-23,한,거,,51.5,양재철,함춘,448
19478,서울,2014-11-23,한,거,,55.5,김동균,최상기,467
19479,서울,2014-11-23,한,거,,55,김점오,플래너스,428
19480,서울,2014-11-23,한,거,,52,곽영효,강용식,461
19481,서울,2014-11-23,한,거,,55.5,하재흥,강균호,505
19482,서울,2014-11-23,한,거,,56.5,지용철,안대종,550
19483,서울,2014-11-23,한,거,,53,이관호,(주)성은,482
19484,서울,2014-11-23,한,거,,57,임봉춘,박정열,429
19485,서울,2014-11-23,한,거,,55,서인석,지원철,462
19486,서울,2014-11-23,한,거,,57,홍대유,김창식,442
19487,서울,2014-11-23,일,거,,55,김점오,백경무,479
19488,서울,2014-11-23,미,거,,53,지용훈,박시용,502
19489,서울,2014-11-23,미,거,,55,서홍수,김영구,461
19490,서울,2014-11-23,미,거,,55,정호익,김재영,464
19491,서울,2014-11-23,미,거,,53,최용구,삼정,468
19492,서울,2014-11-23,한,수,,57.5,박재우,최몽주,511
19493,서울,2014-11-23,한,수,,55,이희영,베스트샤인조합,472
19494,서울,2014-11-23,한,수,,53,하재흥,김경민,486
19495,서울,2014-11-23,한,수,,54,배대선,이미양,451
19496,서울,2014-11-23,한,수,,54,박재우,김정철,504
19497,서울,2014-11-23,미,수,,53,이신영,일진코스메틱,479
19498,서울,2014-11-23,한,수,,53,김윤섭,차득환,494
19499,서울,2014-11-23,한,거,,55,하재흥,김석환,461
19500,서울,2014-11-23,한,거,,55,최영주,링크폴로,462
19501,서울,2014-11-23,한,수,,57,허재영,광장마레,452
19502,서울,2014-11-23,한,수,,58,신삼영,조창석,489
19503,서울,2014-11-23,한,수,,54.5,서인석,이종욱,479
19504,서울,2014-11-23,한,수,,51.5,홍대유,대한사료,476
19505,서울,2014-11-23,한,수,,53,박윤규,장석린외1인(신치구),468
19506,서울,2014-11-23,한,수,,55,지용철,황의영,477
19507,서울,2014-11-23,한,수,,57,서범석,신준수,486
19508,서울,2014-11-23,한,수,,55,김호,부창클럽,487
19509,서울,2014-11-23,한,수,,56,박종곤,이웅열,444
19510,서울,2014-11-23,한,수,,53,임봉춘,권인택,466
19511,서울,2014-11-23,한,수,,53,김동균,이승택,479
19512,서울,2014-11-23,한,수,,53,최용구,김병진,481
19513,서울,2014-11-23,미,거,,55,최영주,정태식,484
19514,서울,2014-11-23,한,거,,55,황영원,청호컴넷(주),460
19515,서울,2014-11-23,한,암,,50,심승태,광장마레,491
19516,서울,2014-11-23,한,암,,53,김점오,김종식,485
19517,서울,2014-11-23,한,암,,54,황영원,강종우,463
19518,서울,2014-11-23,한,암,,54,지용철,최성룡,450
19519,서울,2014-11-23,한,암,,55,지용훈,정수남,503
19520,서울,2014-11-23,한,암,,55,김학수,(주)늘푸른목장,442
19521,서울,2014-11-23,한,암,,55,안병기,우태율,502
19522,서울,2014-11-23,한,암,,55,지용철,정수남,496
19523,서울,2014-11-23,한,암,,53,박대흥,김원숙,452
19524,서울,2014-11-23,한,수,,55,황영원,서운석,486
19525,서울,2014-11-23,한,거,,55,구자흥,김찬영,431
19526,서울,2014-11-23,한,거,,56,이관호,김재용,466
19527,서울,2014-11-23,한,거,,55,최용구,김병진,464
19528,서울,2014-11-23,한,거,,56,배휴준,조동식,501
19529,서울,2014-11-23,한,거,,54,안해양,김석헌,448
19530,서울,2014-11-23,한,암,,54,김동균,김동원,464
19531,서울,2014-11-23,미,암,,53,하재흥,김영구,491
19532,서울,2014-11-23,한,암,,52,우창구,이재진,455
19533,서울,2014-11-23,한,암,,50,강명준,김광영,440
19534,서울,2014-11-23,한,암,,54,황영원,김순건,405
19535,서울,2014-11-23,한,암,,54,이신영,오종택,435
19536,서울,2014-11-23,한,암,,53,임봉춘,신건호,448
19537,서울,2014-11-23,한,암,,50,안병기,전성열,490
19538,서울,2014-11-23,한,암,,53,강명준,베스트샤인조합,420
19539,서울,2014-11-23,한,암,,53,김학수,우동희,448
19540,서울,2014-11-23,한,암,,55,양희진,고창협,454
19541,서울,2014-11-23,한,암,,53,유재길,박정열,473
19542,서울,2014-11-23,미,암,,54,이희영,김윤구,476
19543,서울,2014-11-23,미,암,,53,이신영,이수홍,473
19544,서울,2014-11-23,미,암,,54,신우철,(주)비엠씨,450
19545,서울,2014-11-23,미,암,,54,박흥진,변완석,480
19546,서울,2014-11-23,미,암,,53,김양선,(주)나스카,438
19547,서울,2014-11-23,미,암,,54,박대흥,(주)자성실업,484
19548,서울,2014-11-23,미,암,,53,서인석,강용식,468
19549,서울,2014-11-23,미,암,,53,이희영,권경자,440
19550,서울,2014-11-23,한,암,,51,안병기,박형인,449
19551,서울,2014-11-23,한,암,,51,지용훈,조용학,415
19552,서울,2014-11-23,한,암,,53,정호익,조동식,494
19553,서울,2014-11-23,한,암,,53,박대흥,영천시청,463
19554,서울,2014-11-23,한,암,,53,서홍수,이계성,486
19555,서울,2014-11-23,한,암,,53,양희진,김태성,480
19556,서울,2014-11-23,한,암,,53,송문길,윤우환 ,451
19557,서울,2014-11-23,한,암,,54,곽영효,김명식,469
19558,서울,2014-11-23,한,암,,53,양재철,조창규,463
19559,서울,2014-11-23,한,암,,54,신삼영,김명식,425
19560,서울,2014-11-23,미,암,,50,구자흥,한명로,463
19561,서울,2014-11-23,한,암,,54,김순근,김창식,423
19562,서울,2014-11-23,한,암,,53,안병기,우태율,494
19563,서울,2014-11-23,한,암,,51,최상식,변갑한,482
19564,서울,2014-11-23,한,암,,53,김학수,정복남,472
19565,서울,2014-11-23,한,암,,54,김호,김정성,437
19566,서울,2014-11-23,한,암,,53,배대선,이용성,412
19567,서울,2014-11-23,한,암,,50,김순근,권경자,455
19568,서울,2014-11-23,한,암,,54,심승태,김순건,476
19569,서울,2014-11-23,한,암,,53,김효섭,민형근,430
19570,서울,2014-11-23,한,암,,53,배휴준,오상철,478
19571,서울,2014-11-23,한,암,,53,최상식,이기철,480
19572,서울,2014-11-23,한,암,,50,안병기,홍종운,438
19573,서울,2014-11-23,한,암,,53,최상식,제일사료(주),431
19574,서울,2014-11-23,한,암,,54,박희철,신영식,453
19575,서울,2014-11-23,한,암,,53.5,최용구,박재범,451
19576,서울,2014-11-23,한,암,,55,최상식,장재형,518
19577,서울,2014-11-23,한,암,,57,우창구,이보원,467
19578,서울,2014-11-23,한,암,,55,박재우,베스트샤인조합,469
19579,서울,2014-11-23,한,암,,57,김호,김종식,471
19580,서울,2014-11-23,한,암,,57,이희영,서순배,501
19581,서울,2014-11-23,한,암,,55,배대선,박복용,441
19582,서울,2014-11-23,한,암,,55,김동균,최상기,458
19583,서울,2014-11-23,한,암,,55,박천서,천병득,522
19584,서울,2014-11-23,한,암,,57,박대흥,이동훈,455
19585,서울,2014-11-23,한,암,,55,박재우,서순배,463
19586,서울,2014-11-23,한,암,,51,박재우,이태식,457
19587,서울,2014-11-23,한,암,,53.5,심승태,전좌식,479
19588,서울,2014-11-23,한,암,,53,황영원,정기찬,447
19589,서울,2014-11-23,한,거,,52,박윤규,오상철,459
19590,서울,2014-11-23,한,수,,53,정지은,권광세,458
19591,서울,2014-11-23,한,수,,55,양재철,최수군,479
19592,서울,2014-11-23,미,수,,55,김대근,고광숙,472
19593,서울,2014-11-23,미,수,,53,박희철,정동진,545
19594,서울,2014-11-29,한,수,,53,박윤규,김태성,507
19595,서울,2014-11-29,한,수,,53,임봉춘,채승배,471
19596,서울,2014-11-29,한,수,,53,하재흥,(주)자성실업,470
19597,서울,2014-11-29,한,수,,53,박재우,강승연,475
19598,서울,2014-11-29,미,수,,50,박희철,한영석,475
19599,서울,2014-11-29,미,수,,53,임봉춘,장세창,479
19600,서울,2014-11-29,미,수,,53,송문길,윤우환 ,496
19601,서울,2014-11-29,미,수,,53,김순근,김순주,465
19602,서울,2014-11-29,한,수,,54,김양선,강석대,489
19603,서울,2014-11-29,한,수,,53,서홍수,김영구,478
19604,서울,2014-11-29,한,수,,55,박흥진,김도윤,487
19605,서울,2014-11-29,미,수,,52.5,안병기,박상선,492
19606,서울,2014-11-29,미,수,,58,신삼영,최현우,489
19607,서울,2014-11-29,한,수,,53,안해양,(주)비엠씨,501
19608,서울,2014-11-29,한,수,,53,임봉춘,길용우,450
19609,서울,2014-11-29,한,수,,53,지용철,정수남,487
19610,서울,2014-11-29,한,수,,53,양희진,김태성,471
19611,서울,2014-11-29,한,수,,54,김대근,현태봉,462
19612,서울,2014-11-29,한,수,,53,김호,김형순,468
19613,서울,2014-11-29,한,암,,53,박대흥,김원숙,466
19614,서울,2014-11-29,한,암,,54,최영주,류근상,436
19615,서울,2014-11-29,한,암,,54,정호익,조동식,422
19616,서울,2014-11-29,미,암,,52,구자흥,권경자,456
19617,서울,2014-11-29,한,거,,55,정호익,류재욱,487
19618,서울,2014-11-29,한,거,,53,서인석,천병득,498
19619,서울,2014-11-29,일,거,,56.5,박윤규,조병해,536
19620,서울,2014-11-29,한,거,,55.5,하재흥,김경민,485
19621,서울,2014-11-29,미,거,,55,신삼영,최상기,481
19622,서울,2014-11-29,미,거,,52,곽영효,구본순,0
19623,서울,2014-11-29,한,거,,55,박대흥,김종철a,478
19624,서울,2014-11-29,한,거,,55,서정하,유정희,420
19625,서울,2014-11-29,미,수,,56.5,서인석,한규택,493
19626,서울,2014-11-29,한,암,,53,허재영,고창범,474
19627,서울,2014-11-29,한,암,,54,송문길,링크폴로,473
19628,서울,2014-11-29,한,암,,53.5,김대근,최상섭,433
19629,서울,2014-11-29,한,암,,51,안병기,홍종운,485
19630,서울,2014-11-29,한,암,,50,곽영효,강용식,434
19631,서울,2014-11-29,한,암,,50.5,박윤규,박덕희,448
19632,서울,2014-11-29,한,암,,50.5,김순근,(주)녹원목장,444
19633,서울,2014-11-29,한,암,,53,박병일,허영희,456
19634,서울,2014-11-29,호,암,,50,양재철,함춘,440
19635,서울,2014-11-29,미,암,,54.5,김양선,유희태,456
19636,서울,2014-11-29,미,암,,50,안병기,우태율,500
19637,서울,2014-11-29,미,암,,53,최상식,장재형,464
19638,서울,2014-11-29,미,암,,50,홍대유,이승준,483
19639,서울,2014-11-29,한,암,,53.5,김효섭,인천연합,425
19640,서울,2014-11-29,한,암,,52,임봉춘,로열패밀리,466
19641,서울,2014-11-29,한,암,,54,홍대유,이승준,445
19642,서울,2014-11-29,한,암,,51,최봉주,오호극,419
19643,서울,2014-11-29,미,암,,55,최용구,삼정,487
19644,서울,2014-11-29,미,암,,51,김점오,이미양,464
19645,서울,2014-11-29,미,암,,57,배대선,최홍일,456
19646,서울,2014-11-29,미,거,,55,김효섭,부창클럽,519
19647,서울,2014-11-29,한,거,,53,신삼영,배태곤,472
19648,서울,2014-11-29,한,거,,56,박대흥,이동기,491
19649,서울,2014-11-29,한,거,,56,정호익,박종율,484
19650,서울,2014-11-29,한,거,,56,서정하,이석웅 ,464
19651,서울,2014-11-29,한,거,,55,김동균,이기철,404
19652,서울,2014-11-29,미,거,,53,유재길,허남이,463
19653,서울,2014-11-29,한,거,,57,서정하,유정희,452
19654,서울,2014-11-29,한,거,,55,손영표,김지훈,441
19655,서울,2014-11-29,미,수,,53,지용훈,오현주,435
19656,서울,2014-11-29,한,수,,54.5,김대근,현태봉,507
19657,서울,2014-11-29,미,수,,54,이신영,(주)나스카,537
19658,서울,2014-11-29,한,수,,55.5,이신영,라온건설,510
19659,서울,2014-11-29,한,수,,53,서인석,김광두,444
19660,서울,2014-11-29,한,수,,55,곽영효,이미경,519
19661,서울,2014-11-29,미,수,,53,신삼영,최현우,492
19662,서울,2014-11-29,한,수,,55,김대근,현태봉,461
19663,서울,2014-11-29,미,수,,52.5,손영표,박치문,498
19664,서울,2014-11-29,미,수,,51.5,우창구,오현주,468
19665,서울,2014-11-29,미,수,,52,박흥진,홍상기,496
